Word,Is_know
归根,0
归根到底,0
归根结底,0
归类,0
归纳,0
归结,0
归还,0
当,0
当一回事,0
当上,0
当下,0
当中,0
当事,0
当亮,0
当人,0
当今,0
当作,0
当做,1
当兵,0
当其,0
当初,0
当前,0
当前情况,0
当向,0
当回事,0
当地,0
当场,0
当天,0
当头,0
当妈,0
当季,0
当小,0
当尿中,0
当年,0
当弯屈,0
当归,0
当心,0
当成,0
当新,0
当日,0
当时,0
当有,0
当然,0
当特,0
当看,0
当真,0
当着,0
当睑,0
当红,0
当胸,0
当能,0
当药,0
当让,0
当量,0
当霰粒,0
当面,0
当餐,0
录,0
录像,0
录入,0
录制,0
录氯雷,0
录音,0
彗星,0
形,0
形似,0
形体美,0
形势,0
形变,0
形同,0
形后,0
形容,0
形式,1
形态,1
形态学,0
形成,1
形成期,0
形状,1
形疹,0
形者,0
形腿,0
形觉,0
形象,0
形象化,0
形镜,0
彩妆,0
彩椒,0
彩照,0
彩票,0
彩笔,0
彩色,0
彩色图片,0
彩色照片,0
彩虹,0
彩超,0
彭,0
影,0
影不,0
影像,1
影像学,0
影响,0
影响面,0
影多,0
影子,0
影就色,0
影斜,0
影是,0
影有分,0
影没,0
影片,0
影视节目,0
影象,0
影院,0
彻夜,0
彻底,0
彻底消除,0
彻底清除,0
彻底解决,0
彻查,0
彼,0
彼妥,0
彼此,0
往,0
往上,0
往上升,0
往上拉,0
往上提,0
往上走,1
往下,0
往下拉,0
往下走,0
往内,0
往前,0
往前面,0
往北部,0
往右,0
往右边,0
往后,0
往后仰,0
往外,0
往外面,0
往多,0
往好,0
往常,0
往年,0
往往,0
往肠腔,0
往里,0
往里面,0
往重,0
征,0
征像,0
征兆,0
征兵,0
征求,0
征询,0
征象,0
径,0
径会,0
径线,0
径路,0
待,0
待产,0
待会,1
待会儿,0
待会空,0
待定,0
待排,0
待查,0
待生,0
待病,0
待续,0
待要,0
待视,0
很,0
很不舍,0
很久,0
很久没,0
很乖,0
很伤,0
很伴,0
很全,0
很准,0
很厚,0
很响,0
很困,0
很多,0
很多年,0
很多很多,0
很多类,0
很多遍,0
很大,0
很嫩,0
很富,0
很小,0
很少,0
很差,0
很平,0
很广,0
很弱,0
很强,0
很忙,0
很快,0
很怕,0
很怪,0
很想,0
很愁,0
很慢,0
很早,0
很晚,0
很暖心,0
很棒,0
很水,0
很油,0
很浓,0
很淡,0
很深,0
很清,0
很漂亮,0
很甜,0
很痒,0
很痛,0
很瘦,0
很白,0
很着急,0
很磨,0
很稀,0
很粗,0
很累,0
很红,0
很红后,0
很细,0
很胀,0
很能,0
很脏,0
很表浅,0
很足,0
很软,0
很轻,0
很近,0
很酸,0
很重,0
很长,0
很难,0
很难说,0
律,0
徐,0
徐先生,0
徐多,0
徐州,0
徒劳,0
徒增,0
徒手,0
徒步旅行,0
得,0
得不偿失,0
得不到,0
得乐,0
得以,1
得会,0
得出,0
得出结论,0
得到,1
得名,0
得多伤,0
得失,0
得学,0
得宝松,0
得少,0
得少用,0
得尚,0
得当,0
得拔,0
得来,0
得查,0
得滴,0
得用,0
得病,0
得癌,0
得百安,0
得知,0
得空,0
得罪,0
得肠,0
得脑,0
得血锂,0
得话,0
得长,0
得飞,0
徘徊,0
徙,0
循化,0
循序,0
循序渐进,0
循环,0
循环系统,0
循证,0
徬,0
微,0
微乎其微,0
微亮,0
微信,0
微信公,0
微克,0
微凉,0
微创,0
微升,0
微博,0
微卫星,0
微商,0
微妙,0
微小,0
微弱,0
微循环,1
微微,0
微波,0
微湿,0
微热,0
微生物,1
微电脑,0
微疼,0
微痒,0
微痛,0
微笑,0
微米,0
微粒体,0
微细,0
微绒毛,0
微绿,0
微血管,0
微裂,0
微观,0
微软,0
微辣,0
微量,0
微量元素,1
微针,0
微闭,0
微风,0
微高,0
微黄,0
德,0
德国,0
德州,0
德林,0
德氏灯,0
德灯,0
德维尔,0
德美丝,0
德舒特,0
心,0
心中,0
心中有数,0
心内,0
心内科,0
心内膜,0
心内膜炎,0
心冠,0
心前,0
心力衰竭,1
心功能,1
心动,1
心动图,1
心动过速,0
心包,1
心包炎,1
心可舒片,0
心因性,0
心在,0
心境,0
心境障碍,0
心外科,0
心外膜,0
心存,0
心安,0
心安神,0
心室,1
心室颤动,0
心影,0
心律,0
心律不齐,1
心律失常,0
心得安,0
心态,1
心怡,0
心急,0
心性,0
心悸,0
心情,1
心情愉快,0
心情舒畅,0
心想事成,0
心慌,0
心房,1
心房颤动,1
心搏,0
心放,0
心机,1
心枪,0
心梗,0
心源性,1
心火,0
心灵,0
心烦,0
心烦意乱,0
心狠,0
心率,0
心理,1
心理作用,0
心理健康,0
心理准备,0
心理医生,0
心理卫生,0
心理压力,0
心理咨询,0
心理因素,0
心理学,0
心理治疗,0
心理疾病,0
心理素质,0
心理过程,0
心理量表,0
心理障碍,0
心电,0
心电图,1
心疑,0
心疼,0
心病,0
心痛,0
心神不宁,0
心累,0
心绞痛,1
心肌,1
心肌梗塞,0
心肌梗死,1
心肌炎,1
心肌病,1
心肌细胞,0
心肌缺血,0
心肺,0
心肾,0
心胸,0
心脏,1
心脏外科,0
心脏疾患,0
心脏病,1
心脏科,0
心脑,0
心脑血管,1
心脑血管病,0
心脾,0
心腔,0
心血,0
心血管,1
心血管病,0
心血管科,0
心衰,0
心要,0
心超,0
心跳,0
心跳声,0
心身,0
心身医学,0
心身疾病,0
心较,0
心输,0
心酶,0
心里,0
心里有底,0
心里有数,0
心静,0
心音,0
必,0
必不可少,0
必亮,0
必利,0
必利促,0
必利先,0
必利劲,0
必利片,0
必备,0
必备条件,0
必奇,0
必妥,0
必妥片,0
必定,0
必尽,0
必查,0
必殊,0
必然,0
必然联系,0
必然趋势,0
必特,0
必舒眼膏,0
必艾得,0
必要,0
必要性,1
必要条件,0
必超,0
必通,0
必需,0
必须,0
必须品,0
忆活,0
忌,0
忌口,1
忌嘴,0
忌易,0
忌服,0
忌油,0
忌用,0
忌讳,0
忌酒,0
忌食,0
忍,0
忍一,0
忍不住,0
忍住,0
忍便,0
忍受,0
忍忍,0
忍痛,0
忍耐,1
忐忑,0
志强,0
忘,0
忘传图,0
忘斜,0
忘记,1
忙,0
忙于,0
忙碌,0
忙里偷闲,0
忠心,0
忧伤,0
忧心,0
忧思,0
忧愁,0
忧虑,0
忧郁,0
快,0
快且,0
快乐,0
快些,0
快会,0
快克,0
快准,0
快则,0
快到,0
快外,0
快好了,0
快得,0
快快,0
快快乐乐,0
快感,0
快慢,0
快捷,0
快散,0
快时,0
快步,0
快点,0
快点儿,0
快能,0
快要,0
快退,0
快递,0
快速,0
快速增长,0
快速性,1
快门,0
快餐,0
念,0
念头,0
念慈庵,0
念珠菌,0
念珠菌性,0
念菌,0
忽冷忽热,0
忽大忽小,0
忽快忽慢,0
忽悠,0
忽然,0
忽略,0
忽略不计,0
忽视,0
怀上,0
怀不上,0
怀中,0
怀孕,0
怀孕期,0
怀抱,0
怀疑,1
怀过,0
怀里,0
态,0
态差,0
态度,0
怂,0
怎么,0
怎么办,0
怎么回事,0
怎么样,0
怎奈,0
怎样,0
怒张,0
怔,0
怕,0
怕不怕,0
怕冷,0
怕水,0
怕热,0
怕疼,0
怕麻烦,0
思,0
思丁,0
思丽安,0
思力,0
思密达,0
思念,0
思想,1
思想包袱,0
思想感情,0
思想负担,0
思拓敏,0
思明,0
思然,0
思睡,0
思绪,0
思维,0
思考,0
思考问题,0
思虑,0
思议,0
思路,1
思达,0
思连康,0
怡开,0
急,0
急不急,0
急事,1
急于,0
急于求成,0
急促,0
急刹车,0
急剧,0
急剧下降,0
急功近利,0
急变,0
急后,0
急哈,0
急性,0
急性期,0
急性病,0
急性症状,0
急性肾炎,0
急慢性,0
急救,0
急查,0
急用,0
急疹,0
急病,0
急症,1
急缓,0
急腹症,1
急诊,1
急诊室,0
急诊病人,1
急诊科,0
急躁,0
急转,0
急迫,0
急速,0
急骤,0
性,0
性上,0
性丘,0
性中,0
性交,0
性交时,0
性价比,0
性休克,0
性会,0
性传播,0
性伴,0
性伴侣,0
性体验,0
性供,0
性关系,0
性兴奋,0
性别,0
性别差异,0
性刺激,0
性功能,0
性卒,0
性及,0
性反应,0
性变,0
性口,0
性吐奶,0
性咽,0
性咽腺炎,0
性外,0
性多,0
性大,0
性子,0
性寒,0
性小,0
性工作者,0
性急,0
性性,0
性情急躁,0
性感,0
性成熟,0
性技巧,0
性早熟,0
性是,0
性有,0
性格,0
性格特征,0
性格特点,0
性检奁,0
性欲,1
性欲望,0
性毛,0
性气,0
性溃疡,0
性激素,1
性炎,0
性炎性,0
性焦虑,0
性爱,0
性状,1
性生活,1
性疲劳,0
性疾病,0
性病,1
性病变,0
性皮炎,0
性眼震,0
性睑,0
性离,0
性稀,0
性粟粒疹,0
性经验,0
性网,0
性者,0
性耳,0
性聋,0
性肌炎,0
性肝炎,0
性肺,0
性肺炎,0
性能,0
性脑,0
性脓尿,0
性腺,0
性膜性,0
性药物,0
性血,0
性行为,1
性视物,0
性角,0
性质,1
性贫血,1
性跳痛,0
性软,0
性较,0
性逸搏,0
性颈纹,0
性风团,0
性骨,0
性骨折,0
性高,0
性高潮,0
怪,0
怪声,0
怪怪的,0
总,0
总之,0
总人口,0
总会,0
总体,1
总体而言,0
总共,0
总分,0
总医院,0
总去,0
总司令,0
总和,0
总喝,0
总地,0
总坐,0
总大口,0
总奶量,0
总干,0
总归,0
总得,0
总得来说,0
总心博,0
总想,0
总戴,0
总打,0
总拉,0
总揉眼,0
总数,1
总时长,0
总是,0
总有,0
总有一天,0
总比,0
总点,0
总爱,0
总用,0
总痒,0
总的来看,0
总的来讲,0
总的来说,0
总称,0
总算,0
总结,1
总而言之,0
总胆素,0
总能,0
总腱,0
总苷,0
总裁,0
总要,0
总觉,0
总计,0
总费用,0
总量,0
总铁,0
总长,0
总长度,0
总靠,0
恁,0
恐,0
恐怕,0
恐怖,0
恐惧,0
恐惧心理,0
恐惧感,0
恐惧症,0
恐慌,0
恐新,0
恐癌,0
恐难,0
恒,0
恒定,0
恒定性,0
恒温,1
恒牙,1
恕,0
恙虫,0
恢,0
恢复,1
恢复健康,1
恢复原状,0
恢复期,0
恢复正常,0
恢复能力,0
恢复过来,0
恨,0
恨不得,0
恩,0
恩前,0
恩宝,0
恩敏,0
恩替,0
恩格,0
恩病,0
恭喜,0
息,0
息息相关,0
息斯敏,0
息柯宁,0
息肉,1
恰好,0
恰好相反,0
恰当,0
恰恰,0
恰恰相反,0
恰能,0
恰逢,0
恶,0
恶劣,0
恶化,0
恶变,0
恶心,0
恶心感,0
恶性,0
恶性循环,0
恶性肿瘤,1
恶果,0
恶病质,0
恶臭味,0
恶露,1
恶黑,0
悄悄的,0
悄悄话,0
悄无声息,0
悉心,0
悉心照料,0
悉知,0
悍,0
悠着点,0
患,0
患上,0
患乳,0
患侧,0
患儿,1
患处,1
患性,0
患感冒,0
患手,0
患有,1
患牙,0
患牙侧,0
患病,0
患病率,0
患病者,0
患癌,0
患眼,0
患眼侧,0
患眼时,0
患眼用,0
患者,1
患耳,0
患耳朝,0
患肢,0
患腿,0
患足,0
患趾,0
患过,0
患部,0
悦,0
您,0
您业,0
您们,0
您好,1
您提,0
您术,0
您诉,0
悬,0
悬剂,0
悬吊,0
悬挂,0
悬殊,0
悬浮,0
悬浮物,0
悬液,0
悬空,0
悬雍垂,0
悲伤,0
悲观,0
情,0
情况,1
情况不明,0
情况严重,0
情况异常,0
情境,0
情形,0
情感,0
情愿,0
情景,0
情理之中,0
情绪,1
情绪低落,1
情绪化,0
情绪反应,0
情绪稳定,0
惊,0
惊厥,1
惊吓,0
惊喜,0
惊恐,0
惊跳,1
惊醒,0
惠氏,0
惠汝太,0
惠菲宁,0
惦念着,0
惦记,0
惧于,0
惨,0
惨烈,0
惩罚,0
惯,0
惯性,0
惯用,0
惯着,0
惰性,0
惰性气体,0
想,0
想一想,0
想不起来,0
想些,0
想先,0
想入,0
想到,0
想加,0
想图,0
想备,0
想外,0
想够,0
想太多,0
想太多来,0
想开,0
想得,0
想得到,0
想必,0
想快,0
想想,1
想拉,0
想换,0
想方设法,0
想来,0
想查,0
想法,1
想测,0
想点,0
想用些,0
想着,1
想种,0
想考,0
想能,0
想行,0
想要,1
想解,0
想象,0
想起,0
想过,0
惶惶不可终日,0
愈,0
愈创,0
愈加,0
愈发,0
愈合,0
愈后,0
愈来愈,0
愈疡片,0
愈肤,0
愈酚,0
愉快,0
愉悦,0
愉悦感,0
意,0
意义,1
意可贴,0
意向,0
意向性,0
意味着,1
意外,0
意外事件,0
意外事故,0
意大利,0
意志,0
意念,0
意思,1
意想不到,0
意感,0
意愿,1
意料之中,0
意而排,0
意见,1
意见建议,0
意让,0
意识,1
愚型,0
感,0
感不,0
感不强,0
感以,0
感会,0
感伴,0
感便,0
感光,0
感兴趣,0
感再,0
感冒,0
感冒药,1
感则,0
感到,1
感到疲倦,0
感到高兴,0
感动,1
感及,0
感受,1
感受一下,0
感受器,0
感可,0
感同身受,0
感后,0
感和干,0
感和肿,0
感和视物,0
感在,0
感好,0
感官,0
感对,0
感小,0
感就会,0
感尿,0
感应,0
感康,0
感强,0
感恩,0
感情,0
感才,0
感时,0
感是,0
感来,0
感染,1
感染力,0
感染性,0
感染期,0
感染率,0
感染者,0
感样,0
感涨,0
感症,0
感痒,0
感眼痛,0
感知,0
感等,0
感统,0
感要,0
感觉,1
感觉不好,0
感觉神经,0
感谢,1
感谢您,0
感都,0
感酸,0
感音,0
愤怒,0
愧对,0
愧疚,0
愿,0
愿不愿意,0
愿好,0
愿意,1
愿望,0
慈姑,0
慈庵,0
慌,0
慌张,0
慎,0
慎服,0
慎用,0
慎选,0
慎重,0
慎重考虑,0
慎食,0
慕容,0
慢,0
慢下来,0
慢且,0
慢些,0
慢则,0
慢到,0
慢半拍,0
慢咽,0
慢声,0
慢性,0
慢性子,0
慢性感染,0
慢性期,1
慢性病,1
慢性肾炎,0
慢慢,0
慢慢来,0
慢支,0
慢散,0
慢是,0
慢有,0
慢波,0
慢点,0
慢病,0
慢粒,0
慢者,0
慢行,0
慢语,0
慢走,0
慢跑,0
慢速,0
慢长,0
慢阻,0
慢饮,0
慰藉,0
慷彼申,0
憋,0
憋不住,0
憋住,0
憋气,0
憋着,0
憋胀,0
憋长,0
憋闷,0
憧憬,0
憩室,0
懂,0
懂得,0
懒,0
懒动,0
懒得,0
懒得动,0
懵,0
戈,0
戈舍,0
戈谢氏病,0
戊,0
戊型,0
戊肝,0
戊酸,0
戏,0
戏剧性,0
成,0
成不了,0
成串,0
成为,1
成人,1
成人化,0
成人型,0
成人期,0
成份,0
成低,0
成像,0
成其,0
成分,1
成分表,0
成功,0
成功率,1
成功率高,0
成千上万,0
成原开,0
成去,0
成员,0
成品,0
成因,0
成团,0
成坨,0
成型,0
成外,0
成大疱,0
成天,0
成家,0
成小段,0
成就,0
成就感,1
成帕坦诺,0
成年,0
成年人,1
成年期,0
成废用,0
成形,1
成形术,0
成批,0
成抗炎,0
成排,0
成方,0
成无,0
成无糖,0
成未,0
成本,0
成条,0
成果,0
成正比,0
成毅,0
成油,0
成泪,0
成活率,0
成火,0
成熟,0
成熟期,0
成片,1
成瘾,0
成瘾性,0
成癌,0
成百上千,0
成立,0
成等,0
成簇,0
成粉,0
成细,0
成经皮,0
成绩,0
成网,0
成群,0
成肽,0
成药,0
成行,0
成袋,0
成角,0
成败,0
成都,0
成都市,0
成长,0
成长期,0
成阿奇,0
成集,0
成霰粒,0
成骨,0
成骨细胞,0
我,0
我下,0
我中有你,0
我主学,0
我仅,0
我以,0
我们,0
我会,0
我传,0
我先,0
我出,0
我分,0
我刚,0
我前,0
我加量,0
我动,0
我发,0
我后,0
我告,0
我哈,0
我国,0
我图,0
我圈,0
我备,0
我大题,0
我妈,0
我娃,0
我家,0
我少,0
我己,0
我床,0
我开,0
我待会,0
我待会会,0
我忙,0
我怕,0
我想,0
我愿,0
我截,0
我换,0
我教,0
我数,0
我断,0
我明,0
我来,0
我查,0
我治好,0
我涂点,0
我滴,0
我点,0
我爸,0
我用,0
我画,0
我祝,0
我科,0
我线,0
我经,0
我能,0
我要,0
我见,0
我话,0
我该,0
我读,0
我过,0
我院,1
戒,0
戒夜奶,0
戒指,0
戒掉,0
戒断,0
戒烟,0
戒药,0
戒酒,1
戒除,0
或,0
或丘,0
或丙酚,0
或丝塔,0
或书,0
或乱认,0
或二科,0
或京,0
或亮,0
或仅,0
或伍,0
或伐,0
或伤,0
或伴,0
或似,0
或侧,0
或儿,0
或光,0
或克林,0
或全,0
或兰,0
或兰索拉唑,0
或冰,0
或刚,0
或前,0
或加,0
或压,0
或原,0
或口泰,0
或吸,0
或塞来,0
或墨,0
或外,0
或多或少,0
或多色,0
或多西,0
或大或小,0
或太低,0
或太热,0
或太过,0
或夫西,0
或头,0
或奶,0
或实,0
或射血,0
或少,0
或少染,0
或少用,0
或弱,0
或待,0
或微,0
或心,0
或怕,0
或托百士,0
或抗,0
或抚触,0
或护,0
或拉唑,0
或择,0
或换个,0
或捷,0
或散,0
或数,0
或施,0
或易,0
或是,0
或晨,0
或服,0
或术,0
或来,0
或查,0
或椅,0
或氟米,0
或氟芬,0
或氯雷,0
或水,0
或泌特,0
或泛,0
或泪,0
或海露,0
或涂,0
或涕,0
或淡,0
或溢奶,0
或溢泪,0
或滴,0
或点,0
或爱丽,0
或爱赛,0
或牙,0
或现,0
或球,0
或用,0
或甲,0
或甲减,0
或甲功,0
或痛,0
或癌,0
或白,0
或百,0
或眶,0
或眼,0
或睑,0
或称,0
或米雅,0
或类,0
或红金,0
或继,0
或维,0
或维莫思,0
或者,0
或者说,0
或耳后,0
或耳温,0
或肉,0
或肠,0
或肠乐康,0
或能,0
或脑,0
或脓性,0
或脓涕,0
或脓点,0
或腺,0
或腺样,0
或腺管,0
或色,0
或节,0
或花,0
或苯扎,0
或草,0
或虫,0
或血,0
或行,0
或西,0
或西替,0
或视,0
或视物,0
或触,0
或许,0
或质,0
或路,0
或轻,0
或近,0
或迪友,0
或量,0
或锐,0
或长,0
或闭,0
或闷,0
或隆,0
或雅培,0
或雅漾,0
或雷,0
或青,0
或非,0
或颊,0
或额,0
或餐,0
战斗,0
战术,0
战略,0
战痘,0
战线,0
战胜,0
截,0
截取,1
截图,0
截然,0
截然不同,0
截瘫,0
截肢,0
截至,0
截除,0
截面,0
截骨,0
截骨术,0
戳,0
戳破,0
戴,0
戴一戴,0
戴上,0
戴上去,0
戴下,0
戴下去,0
戴不戴,0
戴个,0
戴个护,0
戴久,0
戴于,0
戴先,0
戴口,0
戴地,0
戴多大,0
戴太多,0
戴套,0
戴好,0
戴帽,0
戴帽子,0
戴戴,0
戴才,0
戴护踝,0
戴新,0
戴日,0
戴曼,0
戴有,0
戴欠,0
戴泳镜,0
戴湿,0
戴眼镜,0
戴着,0
戴美瞳,0
戴芬,0
戴起,0
戴起来,0
戴较,0
戴过,0
戴镜,0
戴镜且,0
戴防,0
戴颈围,0
户,0
户内,0
户外,0
户外工作,1
户外活动,0
户外运动,0
房,0
房东,0
房事,0
房即,0
房后,0
房在,0
房型,0
房多,0
房子,0
房室,0
房性早搏,1
房扑,0
房早,0
房水,0
房等,0
房缺,0
房角,0
房速,0
房里,0
房里呆,0
房镜,0
房间,1
房间内,0
房间隔,0
房顶,0
房颤,0
所,0
所以,0
所列,0
所发,0
所含,0
所困,0
所在,0
所在位置,0
所在城市,0
所垫,0
所处,0
所学,0
所定,0
所属,0
所幸,0
所开,0
所得,0
所息,0
所戴镜,0
所扎,0
所扎伤,0
所报,0
所指,1
所排,0
所提,0
所有,0
所有人,0
所测,0
所用,0
所留,0
所示,0
所称,0
所缺,0
所能,0
所致,0
所要,0
所见,0
所言,0
所诉,0
所说,0
所谓,0
所述,0
所部,0
所限本,0
所需,0
所食,0
扁,0
扁平,0
扁平疣,1
扁平苔藓,0
扁平足,0
扁桃,0
扁桃体,1
扁桃体炎,1
扁豆,0
扇,0
扇动,0
扇贝,0
手,0
手一,0
手上,0
手中,0
手会动,0
手伸,0
手册,0
手写,0
手动,0
手势,0
手勤,0
手印,0
手压,0
手去,0
手及,0
手和脚,0
手和足,0
手垫,0
手外科,0
手头,1
手头上,1
手套,1
手少,0
手工,1
手工业者,0
手工劳动,0
手帕,0
手平举,0
手往,0
手心,0
手感,0
手托,0
手扣,0
手扶,0
手把,0
手抖,0
手抖会,0
手拿着,0
手持,0
手持式,0
手指,1
手指头,0
手指甲,1
手指缝,0
手挤,0
手掌,0
手推,0
手揉眼,0
手提,0
手握,0
手摸,1
手擦过,0
手是,0
手晨,0
手有,0
手术,1
手术刀,0
手术台,1
手术台上,0
手术室,1
手术费,0
手术过程,0
手机,1
手机信号,0
手段,1
手汗症,0
手法,1
手洗,0
手测,0
手淫,1
手游,0
手爱,0
手环,0
手电,0
手电筒,1
手疼,0
手痛,0
手癣,1
手眼,0
手纸,0
手绢,0
手续,0
手缝,0
手肘,0
手肿,0
手背,1
手脏,0
手脚,1
手脚冰凉,0
手腕,1
手臂,1
手表,0
手要,0
手触,0
手误,0
手足,0
手足癣,1
手边,0
手速,0
手部,1
手里,0
手镯,0
手除,0
手颤,0
手麻,0
手黑,0
才,0
才准,0
才刚,0
才能,1
才艺,0
才行,0
扎,0
扎个,0
扎入,0
扎到,0
扎实,0
扎手,0
扎扎,0
扎曲,0
扎术,0
扎破,0
扎紧,0
扎罗,0
扎过,0
扎进,0
扎针,0
扑,0
扑尔敏,0
扑灭,0
扑灵,0
扑热息痛,0
扒,0
扒开,1
打,0
打下,0
打下基础,0
打不上,0
打不开,0
打个,0
打个比方,0
打乒乓球,0
打九价,0
打乱,1
打交道,0
打人,0
打伞,0
打伤,0
打击,0
打分,0
打包票,0
打印,0
打听,0
打听一下,0
打呵欠,0
打呼,0
打呼噜,0
打哈欠,1
打喷嚏,0
打嗝,1
打四针,0
打圈,0
打坐,0
打太多,0
打头,0
打孔,0
打字,0
打字速度,0
打完,1
打小,0
打屁,0
打屁股,0
打广告,0
打底,0
打开,1
打成,0
打才,0
打打,0
打打球,0
打扫,0
打扫卫生,0
打扰,0
打抗,0
打折,0
打折扣,0
打挺,0
打掉,0
打搅,0
打散,0
打断,0
打更,1
打架,0
打气,0
打洞,0
打消,0
打游戏,0
打湿,0
打漏,0
打点,0
打点滴,0
打球,0
打电话,0
打瘦,0
打眼,0
打着,0
打瞌睡,0
打破,0
打碎,0
打磨,0
打算,1
打篮球,0
打药,0
打薄,0
打补丁,0
打诺,0
打诺和锐,0
打起精神,0
打足,0
打转,0
打软,0
打边,0
打过,0
打通,0
打造,0
打针,0
打错,0
打错字,0
打闪,0
打预防针,0
打骂,0
打骨,0
打麻将,0
打鼓,0
打鼾,0
扔,0
扔弃,0
扔掉,0
托,0
托举,0
托付,0
托伐,0
托住,0
托佰士,0
托其,0
托吡卡,0
托品,0
托尔,0
托恩,0
托拉,0
托比,0
托百士,0
托百士膏,0
托百氏,0
托着,0
托稳,0
托脓,0
托起,0
扛,0
扛不住,0
扛着,0
扛过去,0
扣,0
扣下来,0
扣出,0
扣分,0
扣子,0
扣挠,0
扣挤,0
扣掉,0
扣起来,0
执业,0
执勤,0
执念,0
执意,0
执笔,0
执行,0
扩,0
扩印,0
扩增,0
扩大,1
扩大会,0
扩大范围,0
扩展,0
扩开,0
扩弓,0
扩张,0
扩张剂,0
扩张型,0
扩张性,0
扩散,0
扩散性,0
扩瞳,0
扩肛,0
扩肩,0
扩胸,0
扩越,0
扪,0
扪诊,0
扫,0
扫一,0
扫一扫,0
扫及,0
扫地,0
扫描,0
扫描仪,0
扫码,0
扫视,0
扫面,0
扫黄,0
扬,0
扬尘,0
扬起,0
扭,0
扭伤,0
扭动,1
扭头,0
扭曲,0
扭来扭去,0
扭着,0
扭绞,0
扭脚,0
扭腰,0
扭身,0
扭转,0
扮演,0
扯,0
扯开,0
扯破,0
扰乱,0
扰动,0
扳开,0
扳机,0
扶,0
扶住,0
扶拐,0
扶正,0
扶物,0
扶行,0
批准,0
批号,0
批评,0
找,0
找下,0
找个,0
找出,0
找到,1
找原,0
找奶,0
找家,0
找寻,0
找找看,0
找排,0
找牙,0
承,0
承受,1
承受力,0
承受度,0
承受能力,0
承托,0
承担,0
承担风险,0
承自,0
承认,0
承诺,0
承重,0
技巧,0
技师,0
技术,1
技术手段,0
技术水平,0
技术活,0
技能,0
抄作,0
抄写,0
抉择,0
把,0
把关,0
把典,0
把备,0
把头,0
把手,1
把护,0
把握,1
把握住,0
把握性,0
把施,0
把脉,0
把门,0
抑,0
抑制,1
抑制作用,0
抑制剂,0
抑制性,0
抑或,0
抑素,0
抑菌,0
抑菌作用,0
抑郁,0
抑郁症,1
抑酸,0
抑酸剂,0
抑酸及,0
抑酸护,0
抑酸药,0
抑酸解,0
抒是,0
抓,0
抓会,0
抓伤,0
抓住,0
抓住机会,0
抓准,0
抓出,0
抓头,0
抓拍,0
抓挠,0
抓握,0
抓时,0
抓烂,0
抓物,0
抓痒,0
抓痕,0
抓眼,0
抓破,0
抓紧,1
抓紧时间,0
抓脸,0
抓触,0
抓起,0
抓非,0
投入,0
投头,0
投射,0
投影,1
投影仪,0
投掷,0
投资,0
抖,0
抖动,1
抖音,0
抗,0
抗人,0
抗休克,1
抗体,1
抗体谱,0
抗凝,0
抗凝剂,0
抗凝和抗,0
抗凝来,0
抗凝物,0
抗凝管,0
抗凝能,0
抗凝药,0
抗击,0
抗力,0
抗压,0
抗原,0
抗反流,0
抗小板,0
抗张,0
抗心,0
抗惊厥,0
抗感,0
抗感染,0
抗抑郁,1
抗抑郁剂,0
抗折,0
抗拒,1
抗敏,0
抗栓,0
抗栓药,0
抗核,0
抗毒素,1
抗氧化,0
抗氧化剂,0
抗氧化物,0
抗炎,0
抗炎加,0
抗炎类,0
抗炎药,0
抗焦虑,1
抗环,0
抗生素,1
抗疲劳,0
抗病,0
抗病毒,0
抗痘,0
抗痨,0
抗癌,0
抗癌药,0
抗癫痫,1
抗盐,0
抗真菌,0
抗结核,1
抗肿瘤,0
抗苗勒管,0
抗药性,0
抗菌,0
抗菌剂,0
抗菌素,1
抗菌药,0
抗血栓,0
抗过,0
抗过敏,0
抗酸,0
抗重,0
抗链,0
抗阻,0
抗阻胺,0
抗雄,0
抗风湿,0
折,0
折中,0
折光,0
折光率,0
折叠,0
折合,0
折向,0
折射,0
折射率,1
折弯,0
折断,1
折曲,0
折痕,0
折磨,0
折算,0
折线,0
折腾,0
折裂,0
折角,0
折返,0
抚慰,0
抚摸,0
抚触,0
抛,0
抛光,0
抛型,0
抛物线,0
抠,0
抠掉,0
抠破,0
抢,0
抢先,0
抢救,1
抢救室,0
护,0
护住,0
护具,0
护发,0
护发素,0
护垫,0
护士,0
护工,0
护手,0
护手霜,0
护板,0
护牙素,0
护理,0
护理产品,0
护理人员,0
护理液,0
护理部,0
护目,0
护目镜,1
护眼,0
护肘,0
护肝,0
护肝药,0
护肝降,0
护肤,0
护肤品,1
护肤用品,0
护肤霜,0
护胃,0
护腕,0
护腰,0
护膝,1
护踝,0
报,0
报了名,0
报以,0
报价单,0
报出,0
报告,1
报告单,1
报复性,0
报多,0
报掉,0
报着,0
报纸,0
报膝,0
报警,0
报警信号,0
报道,1
报销,1
披件,0
抬,0
抬举,0
抬低,0
抬头,0
抬头挺胸,0
抬头纹,0
抬手,0
抬抬,0
抬腿,0
抬至,0
抬起,0
抬高,1
抱,0
抱上,0
抱头,0
抱姿,0
抱娃时,0
抱怨,0
抱成,0
抱抱,0
抱歉,0
抱起,0
抵住,0
抵制,0
抵御,1
抵抗,0
抵抗力,1
抵抗能力,0
抵消,0
抵触,0
抹,0
抹匀,0
抹布,0
抹点,0
抹维,0
抹药,0
抹黑,0
抽,0
抽不出,0
